progress,score,time
6.815394055,0.998899935,263.780207157
6.845211941,0.998932196,265.025619030
6.877784729,0.998965904,266.293394327
6.908335367,0.998997887,267.506591082
6.939510230,0.999028163,268.738660097
6.969134911,0.999056877,269.952275991
7.000713738,0.999085934,271.187754154
7.031665285,0.999113953,272.404837132
7.062651635,0.999140630,273.628968000
7.094678116,0.999166872,274.945064068
7.126026595,0.999193470,276.158652306
7.156430128,0.999217568,277.372252226
7.187783781,0.999241466,278.602892160
7.222766214,0.999266121,280.063976049
7.255039955,0.999290645,281.311942101
7.286334489,0.999312600,282.532204151
7.316934167,0.999333307,283.746036053
7.350983584,0.999354355,285.198083162
7.383120719,0.999375845,286.444550276
7.415780671,0.999395693,287.715634346
7.446336402,0.999414450,288.928093910
7.477912903,0.999432171,290.228280067
7.508239746,0.999449354,291.469557047
7.540851626,0.999466913,292.736148119
7.571374989,0.999483405,293.948546171
7.602633498,0.999499187,295.184306145
7.631973841,0.999513782,296.397729158
7.664264393,0.999528826,297.665655136
7.695299002,0.999543569,298.878785133
7.725796052,0.999557204,300.090257168
7.756324768,0.999570285,301.348329067
7.789535522,0.999584082,302.643031120
7.820249051,0.999597027,303.860988140
7.851501266,0.999609354,305.095349073
7.883923307,0.999621487,306.420444250
7.915376992,0.999633706,307.638301373
7.946308438,0.999644731,308.866743088
7.977636408,0.999655713,310.095331192
8.012237549,0.999666808,311.545952082
8.044581686,0.999678089,312.798259020
8.076139932,0.999688165,314.027635098
8.106816347,0.999697647,315.245377064
8.141407664,0.999707321,316.682590008
8.173500061,0.999717089,317.926987171
8.204949221,0.999725947,319.152802229
8.235697945,0.999734243,320.371279240
8.269775391,0.999742568,321.805051327
8.302060203,0.999751193,323.055540085
8.333730670,0.999759030,324.287022114
8.364522665,0.999766389,325.503992081
8.396432083,0.999773518,326.791683197
8.426459114,0.999780341,328.038045168
8.459223432,0.999787362,329.311724186
8.490039947,0.999793885,330.528944254
8.520794595,0.999800076,331.751060009
8.550199550,0.999805823,332.993150949
8.583121813,0.999811995,334.277069092
8.614580909,0.999817857,335.530021191
8.646330396,0.999823557,336.765597343
8.676063538,0.999828702,337.990664959
8.707688221,0.999833989,339.227623940
8.738844567,0.999839174,340.448192120
8.769635386,0.999844062,341.666503906
8.800155640,0.999848717,342.923989058
8.832008163,0.999853474,344.158683300
8.862743086,0.999857932,345.378549099
8.893625898,0.999862248,346.602695942
8.925680958,0.999866479,347.915779114
8.957252502,0.999870728,349.138271093
8.987857886,0.999874622,350.356566191
9.019150057,0.999878419,351.585892200
9.054059349,0.999882383,353.057782173
9.086448669,0.999886397,354.310728073
9.118238003,0.999889951,355.544833183
9.148840464,0.999893346,356.762557983
9.183057852,0.999896746,358.186937094
9.215348941,0.999900237,359.501702309
9.244363021,0.999903222,360.622299194
9.274044646,0.999906060,361.743004322
9.303773807,0.999908784,362.863910198
9.333366394,0.999911506,363.984720230
9.363067627,0.999914113,365.105448961
9.392753601,0.999916626,366.226044178
9.422430371,0.999919078,367.346760035
9.452133439,0.999921451,368.468182087
9.481748848,0.999923744,369.589182138
9.511038275,0.999925929,370.700329065
9.540397644,0.999928042,371.815735102
9.569757641,0.999930099,372.931419134
9.599264063,0.999932153,374.046910048
9.628462553,0.999934104,375.158108234
9.657560125,0.999936011,376.269976139
9.686859560,0.999937876,377.385632038
9.716239929,0.999939671,378.501255989
9.745530496,0.999941393,379.615474224
9.774916909,0.999943093,380.731149197
9.804367065,0.999944703,381.846639156
9.833808899,0.999946323,382.962119341
9.863513721,0.999947836,384.079907179
9.892950858,0.999949370,385.195559263
9.922410779,0.999950832,386.311195135
9.951870986,0.999952249,387.426759243
9.981325314,0.999953632,388.542259932
10.010708994,0.999955014,389.657663107
10.040239076,0.999956315,390.774070024
10.069760956,0.999957616,391.889446259
10.099171872,0.999958837,393.002422094
10.128658416,0.999959997,394.117415190
10.158131136,0.999961153,395.232872963
10.187614441,0.999962244,396.348808050
10.217089843,0.999963367,397.464423180
10.246513269,0.999964443,398.578185081
10.276329041,0.999965491,399.700062990
10.305723829,0.999966486,400.815400124
10.335227966,0.999967475,401.930913210
10.364693022,0.999968418,403.046249151
10.394196181,0.999969346,404.161823034
10.423580608,0.999970235,405.276689291
10.453041077,0.999971126,406.392142057
10.482484064,0.999971997,407.507748127
10.511978023,0.999972803,408.623248100
10.541469864,0.999973581,409.738700151
10.570892334,0.999974353,410.854222059
10.600383104,0.999975105,411.969599962
10.629883140,0.999975835,413.085299015
10.659351887,0.999976544,414.200864077
10.689069003,0.999977243,415.321139097
10.718544076,0.999977908,416.436583281
10.748016357,0.999978529,417.552129030
10.777408004,0.999979149,418.667841196
10.806839819,0.999979769,419.783592939
10.836210739,0.999980353,420.899906158
10.865627884,0.999980917,422.012070179
10.895035752,0.999981462,423.127572060
10.924463151,0.999981993,424.243300200
10.953862946,0.999982496,425.358660221
10.983231297,0.999982999,426.474256277
11.012633087,0.999983486,427.589982986
11.042025020,0.999983957,428.704504251
11.071361837,0.999984414,429.817080021
11.100713338,0.999984865,430.929975033
11.130042283,0.999985298,432.045409203
11.159454645,0.999985720,433.160924196
11.188768681,0.999986139,434.272367239
11.218152543,0.999986538,435.387856245
11.247523055,0.999986934,436.503498077
11.276803225,0.999987315,437.615137100
11.306140265,0.999987690,438.727936029
11.335489010,0.999988027,439.840886116
11.364898682,0.999988376,440.956311226
11.394139947,0.999988702,442.068205118
11.423535864,0.999989042,443.183695078
11.452956466,0.999989370,444.299179077
11.482313214,0.999989681,445.414616108
11.511720764,0.999989979,446.530168056
11.541086420,0.999990282,447.645722151
11.570443870,0.999990563,448.761274099
11.599844302,0.999990832,449.876870155
11.629223171,0.999991088,450.992312193
11.658838189,0.999991347,452.112348318
11.688223231,0.999991606,453.226754189
11.717637997,0.999991850,454.342358112
11.747038070,0.999992070,455.457901239
11.776433302,0.999992285,456.573426962
11.805770291,0.999992504,457.688880205
11.835164288,0.999992726,458.804338932
11.864576143,0.999992929,459.919875145
11.894053311,0.999993134,461.035349131
11.923459110,0.999993333,462.150938272
11.952804565,0.999993528,463.266731024
11.982204479,0.999993713,464.382446051
12.011601647,0.999993891,465.498029232
12.040992737,0.999994068,466.613543272
12.070746319,0.999994246,467.735205173
12.100120284,0.999994416,468.850599289
12.129557334,0.999994577,469.966147184
12.158925890,0.999994731,471.081509113
12.188315099,0.999994884,472.197106361
12.217666626,0.999995031,473.312664032
12.247087278,0.999995180,474.428165197
12.276458039,0.999995326,475.543859005
12.305856795,0.999995460,476.659450293
12.335272635,0.999995594,477.775133371
12.364585130,0.999995715,478.890722036
12.393879611,0.999995834,480.001969337
12.423271743,0.999995962,481.117638111
12.452612616,0.999996082,482.230890989
12.482369788,0.999996190,483.352642059
12.511761425,0.999996304,484.468132257
12.541160583,0.999996404,485.583890915
12.570567041,0.999996511,486.699627161
12.599982596,0.999996616,487.815107107
12.629325749,0.999996711,488.930534124
12.658747166,0.999996802,490.046054125
12.688147706,0.999996888,491.161503077
12.717622516,0.999996979,492.277283192
12.747047424,0.999997064,493.392920256
12.776356949,0.999997144,494.507032156
12.805694580,0.999997229,495.620171070
12.835070926,0.999997317,496.735597134
12.864392679,0.999997394,497.847787142
12.894051585,0.999997470,498.967941284
12.923435597,0.999997542,500.083557129
12.952827454,0.999997610,501.198918104
12.982238209,0.999997672,502.314575195
13.011650756,0.999997734,503.430227995
13.040993807,0.999997799,504.545820236
13.070399446,0.999997864,505.661560059
13.099609375,0.999997925,506.776940107
13.128790762,0.999997993,507.892647266
13.157762756,0.999998047,509.008197308
13.187116336,0.999998103,510.124541998
13.216430664,0.999998159,511.240740061
13.245530014,0.999998215,512.353129148
13.274324186,0.999998264,513.469459057
13.300987244,0.999998310,514.639363050
13.324846756,0.999998350,515.753095150
13.353698730,0.999998400,516.970993280
13.381651212,0.999998443,518.094446182
13.406623840,0.999998482,519.264294147
13.430003633,0.999998521,520.388005257
13.453868448,0.999998558,521.518553257
13.482418391,0.999998601,522.631068230
13.510716279,0.999998639,523.748592138
13.540073004,0.999998674,524.864443302
13.569204282,0.999998715,525.979892015
13.597409023,0.999998748,527.095473289
13.624084473,0.999998778,528.210869074
13.653065241,0.999998809,529.326512098
13.682583830,0.999998848,530.442121029
13.711969632,0.999998881,531.557320118
13.741346728,0.999998914,532.672767162
13.770744435,0.999998947,533.788521051
13.799543558,0.999998976,534.908630133
13.827214355,0.999999007,536.030452013
13.854250830,0.999999037,537.147454977
13.882307338,0.999999071,538.263267040
13.911507285,0.999999101,539.379012108
13.940756825,0.999999131,540.491598129
13.970094553,0.999999156,541.607846260
13.999473572,0.999999182,542.723937035
14.028853312,0.999999204,543.839832067
14.058279493,0.999999231,544.955431938
14.087559936,0.999999252,546.070408106
14.115057327,0.999999272,547.185343027
14.143669802,0.999999294,548.302772999
14.171372572,0.999999313,549.421571255
14.197216073,0.999999330,550.547489166
14.223621010,0.999999344,551.664447069
14.248565540,0.999999362,552.782618284
14.275916304,0.999999378,553.899084091
14.304834714,0.999999396,555.012820005
14.332769934,0.999999415,556.125425339
14.361543868,0.999999435,557.246646166
14.390442220,0.999999453,558.361784220
14.419017171,0.999999471,559.478519201
14.447996463,0.999999485,560.593840122
14.476952150,0.999999502,561.708923101
14.505844250,0.999999518,562.824108124
14.534872912,0.999999531,563.939343214
14.563890746,0.999999543,565.054440975
14.592353529,0.999999554,566.168223143
14.621261597,0.999999567,567.283262968
14.650169373,0.999999582,568.397484064
14.679138184,0.999999597,569.512100220
14.708137512,0.999999608,570.627321243
14.737063756,0.999999616,571.742305040
14.765971050,0.999999628,572.854017019
14.794822693,0.999999641,573.965987206
14.823814916,0.999999651,575.081079006
14.852790174,0.999999662,576.196159124
14.881369230,0.999999671,577.311159134
14.910536392,0.999999678,578.430628061
14.939537048,0.999999687,579.545746326
14.968608920,0.999999695,580.660788059
14.997635758,0.999999705,581.776203156
15.026782976,0.999999713,582.891245127
15.055816382,0.999999722,584.007951260
15.084323349,0.999999730,585.119506359
15.112680340,0.999999737,586.234116077
15.141590610,0.999999744,587.345880032
15.170648214,0.999999751,588.461079121
15.199501636,0.999999758,589.576200008
15.228485107,0.999999765,590.691295147
15.257492065,0.999999775,591.806242228
15.286476135,0.999999780,592.921381235
15.315475801,0.999999788,594.036454201
15.343986511,0.999999794,595.151219130
15.372934170,0.999999800,596.263339996
15.401985885,0.999999806,597.378614187
15.430988547,0.999999812,598.493600130
15.459984438,0.999999817,599.608751297
15.488829739,0.999999822,600.723872185
15.517864329,0.999999826,601.838979244
15.546887633,0.999999830,602.953927994
15.575842211,0.999999836,604.068924189
15.605055629,0.999999840,605.188269138
15.633947614,0.999999845,606.300377131
15.662571168,0.999999848,607.415402174
15.691618923,0.999999854,608.530490160
15.720657349,0.999999859,609.645624161
15.749500101,0.999999864,610.760681152
15.778102862,0.999999866,611.876222134
15.807171723,0.999999871,612.991388321
15.836212158,0.999999876,614.106381178
15.865366166,0.999999879,615.221420050
15.894271584,0.999999884,616.336601257
15.923315210,0.999999889,617.451640129
15.952249527,0.999999895,618.564557076
15.981277466,0.999999898,619.678761959
16.010261547,0.999999902,620.795995235
16.038569913,0.999999905,621.911783218
16.066086451,0.999999907,623.028004169
16.092907229,0.999999909,624.144868135
16.121367260,0.999999912,625.259766102
16.150445597,0.999999914,626.375757217
16.179388729,0.999999916,627.490824938
16.208309656,0.999999918,628.606566191
16.237024639,0.999999920,629.721899033
16.266059875,0.999999921,630.836995125
16.295287183,0.999999922,631.956361055
16.324274164,0.999999925,633.073082209
16.353258018,0.999999926,634.187239170
16.382320978,0.999999928,635.302633047
16.411369783,0.999999929,636.417765141
16.440355805,0.999999932,637.532947063
16.469372477,0.999999935,638.648093939
16.498423829,0.999999937,639.763515234
16.526882776,0.999999939,640.878674984
16.555815341,0.999999940,641.993894100
16.584762573,0.999999942,643.107948065
16.613821661,0.999999943,644.223141193
16.642893858,0.999999944,645.338078022
16.671936035,0.999999945,646.452255964
16.701015260,0.999999947,647.567469120
16.730003357,0.999999949,648.682104111
16.759063524,0.999999950,649.797180176
16.787704964,0.999999953,650.915136099
16.816496125,0.999999955,652.030181170
16.845728234,0.999999956,653.151123047
16.874751983,0.999999956,654.266163111
16.903807822,0.999999957,655.381325245
16.932852694,0.999999959,656.496318102
16.961819030,0.999999960,657.607732058
16.990795312,0.999999962,658.722779274
17.019855567,0.999999963,659.837977171
17.048545837,0.999999964,660.953236103
17.077600916,0.999999965,662.068333149
17.106648702,0.999999966,663.182655096
17.135634355,0.999999966,664.297727108
17.164717317,0.999999967,665.412921190
17.193768692,0.999999968,666.528010130
17.222835263,0.999999969,667.642645121
17.251779338,0.999999970,668.755799055
17.280782013,0.999999971,669.871145964
17.309722628,0.999999971,670.986416101
17.338789249,0.999999972,672.101624250
17.367858510,0.999999973,673.216749191
17.396948604,0.999999974,674.331994295
17.425964182,0.999999976,675.447391987
17.454551110,0.999999976,676.562653303
17.483551025,0.999999977,677.675476074
17.512650057,0.999999977,678.790898323
17.541968654,0.999999978,679.912225008
17.571015380,0.999999978,681.027348995
17.599991048,0.999999979,682.139343262
17.628918560,0.999999980,683.254399061
17.657752991,0.999999980,684.370753050
17.686697157,0.999999980,685.485515118
17.715114855,0.999999981,686.598814964
17.744071960,0.999999982,687.716920137
17.773008038,0.999999982,688.828334093
17.801994324,0.999999983,689.943588257
17.830970764,0.999999983,691.058766127
17.860028164,0.999999983,692.173805237
17.889089507,0.999999985,693.288996220
17.918125191,0.999999985,694.403144121
17.947181702,0.999999986,695.518225193
17.976060106,0.999999986,696.630465031
18.005133506,0.999999986,697.745831251
18.034209042,0.999999987,698.860942125
18.063256959,0.999999987,699.976149082
18.092467737,0.999999987,701.093741179
18.121466503,0.999999987,702.208922148
18.150506094,0.999999988,703.323966980
18.179538349,0.999999988,704.437987089
18.208580088,0.999999988,705.553106308
18.237679329,0.999999988,706.669317245
18.266463527,0.999999988,707.784461021
18.295483380,0.999999989,708.897129059
18.324468922,0.999999989,710.009724140
18.353483406,0.999999989,711.124801159
18.382468909,0.999999990,712.239916086
18.411524107,0.999999990,713.355214119
18.440591163,0.999999990,714.470341206
18.469647407,0.999999990,715.585622072
18.498733521,0.999999990,716.700827122
18.527715822,0.999999990,717.816049337
18.556763451,0.999999991,718.931258202
18.585841424,0.999999992,720.046556234
18.614888994,0.999999992,721.161541224
18.643974304,0.999999992,722.276775360
18.672975012,0.999999993,723.391954184
18.702062503,0.999999993,724.507246256
18.731086731,0.999999993,725.622637033
18.760135551,0.999999993,726.737741232
18.789550431,0.999999993,727.859156132
18.818591548,0.999999993,728.974181175
18.847658570,0.999999993,730.089189291
18.876715115,0.999999994,731.204346180
18.905776978,0.999999994,732.319363117
18.934812434,0.999999994,733.434889078
18.963889064,0.999999994,734.550038099
18.992908582,0.999999995,735.663664103
19.021971868,0.999999995,736.778786182
19.051056304,0.999999995,737.894173145
19.080052667,0.999999995,739.009501219
19.109130473,0.999999995,740.124816179
19.138199580,0.999999996,741.239614010
19.167289202,0.999999996,742.354820251
19.196365398,0.999999996,743.470044136
19.225365134,0.999999996,744.585197210
19.254434531,0.999999996,745.700203180
19.283488902,0.999999996,746.815355301
19.312557173,0.999999996,747.930542231
19.341666550,0.999999996,749.046612024
19.370664411,0.999999996,750.161623001
19.399646689,0.999999997,751.275954962
19.428714401,0.999999997,752.391046286
19.457770406,0.999999997,753.506130934
19.486991333,0.999999997,754.625025034
19.516067505,0.999999997,755.740256071
19.545021057,0.999999997,756.851462126
19.574093738,0.999999997,757.966665030
19.603114577,0.999999997,759.080488920
19.632083993,0.999999997,760.195594072
19.661129492,0.999999997,761.310885191
19.690185547,0.999999997,762.425997019
19.719270223,0.999999997,763.541210175
19.748357004,0.999999998,764.656454325
19.777352739,0.999999998,765.771651030
19.806529956,0.999999998,766.886786222
19.835463805,0.999999998,767.997354031
19.864540774,0.999999998,769.112647295
19.893577228,0.999999998,770.226683140
19.922529967,0.999999998,771.341774225
19.951599344,0.999999998,772.456813097
19.980672290,0.999999998,773.571739197
20.009753231,0.999999998,774.686952114
20.039143949,0.999999998,775.807981014
20.068194546,0.999999999,776.923292160
20.097250296,0.999999999,778.038209200
20.126241674,0.999999999,779.150571108
20.155313145,0.999999999,780.265705109
20.184272650,0.999999999,781.377926111
20.213365764,0.999999999,782.492999315
20.242452903,0.999999999,783.608023167
20.271537701,0.999999999,784.723239899
20.300622879,0.999999999,785.838466167
20.329619742,0.999999999,786.953703165
20.358691290,0.999999999,788.068986177
20.387779236,0.999999999,789.184230328
20.416845586,0.999999999,790.299430132
20.445885785,0.999999999,791.414522171
20.474884728,0.999999999,792.529710054
20.503982202,0.999999999,793.644974232
20.533017387,0.999999999,794.758831263
20.562099200,0.999999999,795.873960972
20.591243472,0.999999999,796.989512920
20.620637037,0.999999999,798.104885101
20.650130786,0.999999999,799.220446110
20.679595333,0.999999999,800.336255074
20.708047714,0.999999999,801.447622299
20.735903697,0.999999999,802.569717169
20.763638283,0.999999999,803.692470074
20.792068672,0.999999999,804.803245068
20.820789224,0.999999999,805.918143034
20.848597037,0.999999999,807.032750130
20.876817354,0.999999999,808.144844055
20.904861450,0.999999999,809.259856224
20.933559076,0.999999999,810.374620199
20.960537000,0.999999999,811.485143185
20.988737729,0.999999999,812.596975088
21.017103964,0.999999999,813.711892128
21.045611979,0.999999999,814.828325272
21.074030590,0.999999999,815.943189144
21.102672111,0.999999999,817.058073044
21.131316761,0.999999999,818.172723055
21.157945494,1.000000000,819.287458181
21.186932348,1.000000000,820.402805090
21.215402999,1.000000000,821.518330097
21.244781831,1.000000000,822.633458138
21.274475424,1.000000000,823.753489256
21.303890427,1.000000000,824.868994236
21.333296458,1.000000000,825.984704018
21.362619546,1.000000000,827.100129128
21.391648607,1.000000000,828.215703011
21.420775527,1.000000000,829.328465223
21.449995944,1.000000000,830.441002131
21.478953823,1.000000000,831.556653023
21.508314605,1.000000000,832.672162056
21.537704468,1.000000000,833.788327932
21.566632242,1.000000000,834.906016111
21.595909119,1.000000000,836.021521330
21.625292829,1.000000000,837.136852026
21.654667772,1.000000000,838.252254009
21.684066772,1.000000000,839.367532015
21.713392259,1.000000000,840.482964039
21.742736816,1.000000000,841.598384142
21.772038832,1.000000000,842.711722136
21.801363173,1.000000000,843.824771166
21.830891188,1.000000000,844.944464207
21.860266520,1.000000000,846.059990168
21.889671326,1.000000000,847.175487041
21.919070192,1.000000000,848.291164160
21.948478699,1.000000000,849.406680107
21.977828526,1.000000000,850.522334099
22.007223910,1.000000000,851.637643099
22.036547182,1.000000000,852.750401020
22.065933917,1.000000000,853.865170240
22.095324072,1.000000000,854.980736017
22.124554310,1.000000000,856.093259096
22.153937603,1.000000000,857.208989143
22.183349166,1.000000000,858.324634075
22.212753296,1.000000000,859.440253019
22.242458029,1.000000000,860.560363054
22.271844660,1.000000000,861.675961256
22.301238939,1.000000000,862.791659117
22.330529996,1.000000000,863.907288074
22.359909520,1.000000000,865.022906303
22.389253757,1.000000000,866.138491154
22.418645898,1.000000000,867.253916264
22.448054911,1.000000000,868.369423151
22.477454407,1.000000000,869.484863997
22.506836242,1.000000000,870.600388288
22.536177985,1.000000000,871.716063023
22.565585425,1.000000000,872.831659079
22.595020400,1.000000000,873.947249174
22.624423518,1.000000000,875.063007116
22.653794369,1.000000000,876.178738356
22.683127325,1.000000000,877.294288158
22.712554932,1.000000000,878.409928083
22.741838178,1.000000000,879.524709225
22.771235007,1.000000000,880.640101194
22.800605918,1.000000000,881.755444050
22.829912219,1.000000000,882.870759964
22.859313253,1.000000000,883.986244202
22.888647320,1.000000000,885.101637125
22.918024663,1.000000000,886.217478275
22.946586661,1.000000000,887.332581282
22.975482081,1.000000000,888.448417187
